"","states","year","disease","datatype","deathpop","class","population","ratio"
"247","Illinois",2010,"Mortality from coronary heart disease","Nmbr",15263,"Overall",12841249,0.00118859154588467
"248","Illinois",2010,"Mortality from coronary heart disease","Nmbr",8264,"Male",12841249,0.000643551106282574
"249","Illinois",2010,"Mortality from diseases of the heart","Nmbr",12187,"Female",12841249,0.000949050984059261
"250","Illinois",2010,"Mortality from diseases of the heart","Nmbr",12772,"Male",12841249,0.000994607300271181
"251","Illinois",2010,"Mortality from diseases of the heart","Nmbr",24959,"Overall",12841249,0.00194365828433044
"252","Illinois",2010,"Mortality from heart failure","Nmbr",6358,"Female",12841249,0.000495123176881003
"253","Illinois",2010,"Mortality from heart failure","Nmbr",11331,"Overall",12841249,0.000882390801704725
"254","Indiana",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1226,"Male",6490590,0.000188888837532489
"255","Indiana",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3272,"Female",6490590,0.000504114417949678
"256","Indiana",2010,"Mortality from coronary heart disease","Nmbr",4435,"Male",6490590,0.000683296895967855
"257","Indiana",2010,"Mortality from diseases of the heart","Nmbr",13388,"Overall",6490590,0.00206267843139067
"258","Indiana",2010,"Mortality from diseases of the heart","Nmbr",6576,"Female",6490590,0.00101315905025583
"259","Indiana",2010,"Mortality from coronary heart disease","Nmbr",8115,"Overall",6490590,0.0012502715469626
"260","Indiana",2010,"Mortality from coronary heart disease","Nmbr",3680,"Female",6490590,0.000566974650994748
"261","Indiana",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3242,"Male",6490590,0.000499492341990482
"262","Indiana",2010,"Mortality from heart failure","Nmbr",6763,"Overall",6490590,0.00104196999040149
"263","Indiana",2010,"Mortality from heart failure","Nmbr",3004,"Male",6490590,0.000462823872714191
"264","Indiana",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",6514,"Overall",6490590,0.00100360675994016
"265","Indiana",2010,"Mortality from heart failure","Nmbr",3759,"Female",6490590,0.000579146117687298
"266","Indiana",2010,"Mortality from total cardiovascular disease","Nmbr",17796,"Overall",6490590,0.00274181545899525
"267","Indiana",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",3082,"Overall",6490590,0.000474841270208101
"268","Indiana",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1856,"Female",6490590,0.000285952432675612
"269","Indiana",2010,"Mortality from diseases of the heart","Nmbr",6812,"Male",6490590,0.00104951938113484
"270","Indiana",2010,"Mortality from total cardiovascular disease","Nmbr",9168,"Female",6490590,0.00141250641313039
"271","Indiana",2010,"Mortality from total cardiovascular disease","Nmbr",8628,"Male",6490590,0.00132930904586486
"272","Iowa",2010,"Mortality from heart failure","Nmbr",3246,"Overall",3050694,0.00106402018688207
"273","Iowa",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1455,"Female",3050694,0.000476940656781703
"274","Iowa",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3206,"Overall",3050694,0.00105090841624889
"275","Iowa",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1751,"Male",3050694,0.00057396775946719
"276","Iowa",2010,"Mortality from total cardiovascular disease","Nmbr",4782,"Female",3050694,0.00156751217919595
"277","Iowa",2010,"Mortality from heart failure","Nmbr",1824,"Female",3050694,0.000597896740872733
"278","Iowa",2010,"Mortality from coronary heart disease","Nmbr",5013,"Overall",3050694,0.00164323265460253
"279","Iowa",2010,"Mortality from total cardiovascular disease","Nmbr",9195,"Overall",3050694,0.00301406827430086
"280","Iowa",2010,"Mortality from diseases of the heart","Nmbr",3431,"Female",3050694,0.0011246621260605
"281","Iowa",2010,"Mortality from diseases of the heart","Nmbr",6880,"Overall",3050694,0.00225522454890592
"282","Iowa",2010,"Mortality from diseases of the heart","Nmbr",3449,"Male",3050694,0.00113056242284542
"283","Iowa",2010,"Mortality from total cardiovascular disease","Nmbr",4413,"Male",3050694,0.00144655609510492
"284","Iowa",2010,"Mortality from coronary heart disease","Nmbr",2324,"Female",3050694,0.000761793873787407
"285","Iowa",2010,"Mortality from coronary heart disease","Nmbr",2689,"Male",3050694,0.000881438780815119
"286","Iowa",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",936,"Female",3050694,0.000306815432816271
"287","Iowa",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",601,"Male",3050694,0.000197004353763439
"288","Iowa",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1537,"Overall",3050694,0.000503819786579709
"289","Iowa",2010,"Mortality from heart failure","Nmbr",1422,"Male",3050694,0.000466123446009334
"290","Kansas",2010,"Mortality from heart failure","Nmbr",1418,"Male",2858824,0.000496008148805243
"291","Kansas",2010,"Mortality from coronary heart disease","Nmbr",3162,"Overall",2858824,0.00110604920065034
"292","Kansas",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1370,"Overall",2858824,0.000479218028112259
"293","Kansas",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",817,"Female",2858824,0.000285781845961836
"294","Kansas",2010,"Mortality from coronary heart disease","Nmbr",1337,"Female",2858824,0.000467674820135832
"295","Kansas",2010,"Mortality from coronary heart disease","Nmbr",1825,"Male",2858824,0.000638374380514505
"296","Kansas",2010,"Mortality from heart failure","Nmbr",3182,"Overall",2858824,0.00111304508427241
"297","Kansas",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1214,"Female",2858824,0.00042465013586006
"298","Kansas",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",553,"Male",2858824,0.000193436182150423
"299","Kansas",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1420,"Male",2858824,0.000496707737167451
"300","Kansas",2010,"Mortality from total cardiovascular disease","Nmbr",7582,"Overall",2858824,0.0026521394811293
"301","Kansas",2010,"Mortality from total cardiovascular disease","Nmbr",3902,"Female",2858824,0.00136489689466718
"302","Kansas",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2634,"Overall",2858824,0.000921357873027511
"303","Kansas",2010,"Mortality from heart failure","Nmbr",1764,"Female",2858824,0.000617036935467171
"304","Kansas",2010,"Mortality from total cardiovascular disease","Nmbr",3680,"Male",2858824,0.00128724258646213
"305","Kansas",2010,"Mortality from diseases of the heart","Nmbr",2809,"Male",2858824,0.000982571854720682
"306","Kansas",2010,"Mortality from diseases of the heart","Nmbr",5433,"Overall",2858824,0.00190043178593715
"307","Kansas",2010,"Mortality from diseases of the heart","Nmbr",2624,"Female",2858824,0.000917859931216472
"308","Kentucky",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2664,"Female",4347937,0.000612704369911524
"309","Kentucky",2010,"Mortality from coronary heart disease","Nmbr",5739,"Overall",4347937,0.00131993632842426
"310","Kentucky",2010,"Mortality from total cardiovascular disease","Nmbr",6217,"Female",4347937,0.0014298735239264
"311","Kentucky",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1183,"Female",4347937,0.000272083059161161
"312","Kentucky",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2773,"Male",4347937,0.000637773730392138
"313","Kentucky",2010,"Mortality from heart failure","Nmbr",4829,"Overall",4347937,0.00111064166753106
"314","Kentucky",2010,"Mortality from total cardiovascular disease","Nmbr",6257,"Male",4347937,0.00143907328924039
"315","Kentucky",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",809,"Male",4347937,0.000186065253475384
"316","Kentucky",2010,"Mortality from coronary heart disease","Nmbr",2455,"Female",4347937,0.000564635596145942
"317","Kentucky",2010,"Mortality from coronary heart disease","Nmbr",3284,"Male",4347937,0.00075530073227832
"318","Kentucky",2010,"Mortality from heart failure","Nmbr",2142,"Male",4347937,0.000492647432563995
"319","Kentucky",2010,"Mortality from heart failure","Nmbr",2687,"Female",4347937,0.000617994234967066
"320","Kentucky",2010,"Mortality from total cardiovascular disease","Nmbr",12474,"Overall",4347937,0.0028689468131668
"321","Kentucky",2010,"Mortality from diseases of the heart","Nmbr",9662,"Overall",4347937,0.00222220331159352
"322","Kentucky",2010,"Mortality from diseases of the heart","Nmbr",4580,"Female",4347937,0.00105337312845149
"323","Kentucky",2010,"Mortality from diseases of the heart","Nmbr",5082,"Male",4347937,0.00116883018314203
"324","Kentucky",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",5437,"Overall",4347937,0.00125047810030366
"325","Kentucky",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1992,"Overall",4347937,0.000458148312636545
"326","Louisiana",2010,"Mortality from total cardiovascular disease","Nmbr",6521,"Female",4544951,0.00143477894481151
"327","Louisiana",2010,"Mortality from diseases of the heart","Nmbr",5369,"Male",4544951,0.00118131086561769
"328","Louisiana",2010,"Mortality from coronary heart disease","Nmbr",2437,"Female",4544951,0.000536199400169551
"329","Louisiana",2010,"Mortality from diseases of the heart","Nmbr",4913,"Female",4544951,0.00108097975093681
"330","Louisiana",2010,"Mortality from coronary heart disease","Nmbr",5654,"Overall",4544951,0.00124401781229325
"331","Louisiana",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",838,"Male",4544951,0.000184380425663555
"332","Louisiana",2010,"Mortality from total cardiovascular disease","Nmbr",6588,"Male",4544951,0.00144952057788962
"333","Louisiana",2010,"Mortality from coronary heart disease","Nmbr",3217,"Male",4544951,0.000707818412123695
"334","Louisiana",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1977,"Overall",4544951,0.000434988187991466
"335","Louisiana",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1657,"Male",4544951,0.000364580388215407
"336","Louisiana",2010,"Mortality from diseases of the heart","Nmbr",10282,"Overall",4544951,0.0022622906165545
"337","Louisiana",2010,"Mortality from heart failure","Nmbr",4160,"Overall",4544951,0.00091530139708877
"338","Louisiana",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1139,"Female",4544951,0.000250607762327911
"339","Louisiana",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1531,"Female",4544951,0.000336857317053583
"340","Louisiana",2010,"Mortality from heart failure","Nmbr",2265,"Female",4544951,0.000498355207789919
"341","Louisiana",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3188,"Overall",4544951,0.00070143770526899
"342","Louisiana",2010,"Mortality from total cardiovascular disease","Nmbr",13109,"Overall",4544951,0.00288429952270112
"343","Louisiana",2010,"Mortality from heart failure","Nmbr",1895,"Male",4544951,0.000416946189298851
"344","Maine",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",767,"Male",1327695,0.000577692918930929
"345","Maine",2010,"Mortality from diseases of the heart","Nmbr",1362,"Male",1327695,0.00102583801249534
"346","Maine",2010,"Mortality from heart failure","Nmbr",780,"Female",1327695,0.000587484324336538
"347","Maine",2010,"Mortality from diseases of the heart","Nmbr",2628,"Overall",1327695,0.00197937026199541
"348","Maine",2010,"Mortality from heart failure","Nmbr",1434,"Overall",1327695,0.00108006733474179
"349","Maine",2010,"Mortality from heart failure","Nmbr",654,"Male",1327695,0.000492583010405251
"350","Maine",2010,"Mortality from total cardiovascular disease","Nmbr",1731,"Male",1327695,0.00130376328900839
"351","Maine",2010,"Mortality from coronary heart disease","Nmbr",716,"Female",1327695,0.000539280482339694
"352","Maine",2010,"Mortality from diseases of the heart","Nmbr",1266,"Female",1327695,0.000953532249500073
"353","Maine",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",243,"Male",1327695,0.000183023962581768
"354","Maine",2010,"Mortality from coronary heart disease","Nmbr",1600,"Overall",1327695,0.0012050960499211
"355","Maine",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",696,"Female",1327695,0.00052421678171568
"356","Maine",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",359,"Female",1327695,0.000270393426201048
"357","Maine",2010,"Mortality from total cardiovascular disease","Nmbr",3471,"Overall",1327695,0.00261430524329759
"358","Maine",2010,"Mortality from coronary heart disease","Nmbr",884,"Male",1327695,0.00066581556758141
"359","Maine",2010,"Mortality from total cardiovascular disease","Nmbr",1740,"Female",1327695,0.0013105419542892
"360","Maine",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1463,"Overall",1327695,0.00110190970064661
